CtNumero,NU_ProcessoLicitacao,CtVigenciaInicio,CtVigenciaTermino2,Tempo,OrNome,Credor,ObNome,CtValorTotal,Textbox7,CtValorTotal1
0002/2020,25.237.000042.2020,06/07/2020,31/12/2020,5,MPF- 25.1101,02.914.690/0001-10 - COPY LINE COMÉRCIO E SERVIÇOS LTDA,LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS,"16.080,00",4.720 CONTRATOS,"8.597.825.332,62"
0004/2020,25.237.000032.2020,07/07/2020,31/12/2020,5,MPF- 25.1101,21.824.717/0001-28 - NEPHON PARAÍBA SERVIÇOS DE NEFROLOGIA LTDA,SERVIÇO DE SAÚDE,"66.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0022/2020,34.204.122020.2020,06/07/2020,06/07/2024,48,PBGÁS - 34.0401,02.213.325/0002-69 - PLUGNET COMERCIO E REPRESENTACOES LTDA,EQUIPAMENTOS E SOFTWARES DE INFORMÁTICA,"1.398.469,00",4.720 CONTRATOS,"8.597.825.332,62"
0033/2020,30.000.014447.2020,06/07/2020,05/07/2025,60,SEAD - 19.0001,10.668.653/0001-05 - ARQUITETIC CONSTRUÇÕES E INCORPORAÇÕES LTDA,LOCAÇÃO DE BENS IMÓVEIS,"2.325.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0033/2020,19.000.006039.2019,06/07/2020,31/12/2020,5,CPAM - 25.0601,02.393.076/0001-50 - ELAINE GOMES GALVÃO - EPP,AQUISIÇÃO DE BENS MÓVEIS,"37.380,00",4.720 CONTRATOS,"8.597.825.332,62"
0034/2020,19.000.018139.2018,07/07/2020,31/12/2020,5,CPAM - 25.0601,04.099.366/0001-10 - W. FELIPE DA SILVA,OUTROS MATERIAIS DA ÁREA DE SAÚDE,"72.644,45",4.720 CONTRATOS,"8.597.825.332,62"
0034/2020,30.000.016849.2020,06/07/2020,05/07/2025,60,SEAD - 19.0001,10.668.653/0001-05 - ARQUITETIC CONSTRUÇÕES E INCORPORAÇÕES LTDA,LOCAÇÃO DE BENS IMÓVEIS,"4.650.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0052/2020,31.202.002767.2019,06/07/2020,02/04/2021,9,SUPLAN - 31.0201,40.947.921/0001-80 - CONSTRUTORA AZEVEDO LTDA - EPP,OBRAS,"291.708,94",4.720 CONTRATOS,"8.597.825.332,62"
0068/2020,,06/07/2020,04/10/2020,3,SEE - 22.0001,08.732.174/0001-50 - PREFEITURA MUNICIPAL DE CUITÉ,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0069/2020,,06/07/2020,04/10/2020,3,SEE - 22.0001,01.612.343/0001-70 - PREFEITURA MUNICIPAL DE RIACHÂO DO BACAMARTE,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0070/2020,,06/07/2020,04/10/2020,3,SEE - 22.0001,08.870.164/0001-81 - PREFEITURA MUNICIPAL DE CONGO,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0072/2020,,06/07/2020,04/10/2020,3,SEE - 22.0001,08.993.909/0001-08 - PREFEITURA MUNICIPAL DE ESPERANÇA,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0073/2020,,06/07/2020,04/10/2020,3,SEE - 22.0001,08.999.674/0001-53 - PREFEITURA MUNICIPAL DE SOUSA,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0074/2020,,06/07/2020,04/10/2020,3,SEE - 22.0001,09.074.592/0001-60 - PREFEITURA MUNICIPAL DE SÃO JOÃO DO TIGRE,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0075/2020,,08/07/2020,06/10/2020,3,SEE - 22.0001,08.996.886/0001-87 - PREFEITURA MUNICIPAL DE JUAZEIRINHO,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0141/2020,31.206.012474.2020,07/07/2020,06/05/2022,22,CAGEPA - 31.0601,30.653.585/0001-00 - CPMQ IGARASSU INDÚSTRIA E COMÉRCIO DE PRODUTOS QUÍMICOS LTDA,MATERIAL DE USO ESPECÍFICO,"5.055.859,44",4.720 CONTRATOS,"8.597.825.332,62"
0262/2020,25.000.604557.2020,06/07/2020,31/12/2020,5,SES - 25.0001,56.994.502/0027-79 - NOVARTIS BIOCIENCIAS S/A,MEDICAMENTOS,"76.536,00",4.720 CONTRATOS,"8.597.825.332,62"
0265/2020,25.000.405570.2020,07/07/2020,31/12/2020,5,SES - 25.0001,51.780.468/0002-68 - JANSSEN CILAG FARMACEUTICA LTDA,MEDICAMENTOS,"70.243,20",4.720 CONTRATOS,"8.597.825.332,62"
0265/2020,22.204.004395.2019,07/07/2020,31/12/2020,5,UEPB - 35.0401,04.602.789/0001-01 - DATEN TECNOLOGIA LTDA,MATERIAL PERMANENTE,"1.000.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0003/2020,19.000.009089.2019,01/07/2020,31/12/2020,5,IHGER - 15.0101,24.380.578/0020-41 - WHITE MARTINS GASES INDUSTRIAIS DO NORDESTE LTDA,AQUISIÇÃO DE GASES MEDICINAIS,"58.950,00",4.720 CONTRATOS,"8.597.825.332,62"
0004/2020,15.201.000308.2020,01/07/2020,31/12/2020,5,IHGER - 15.0101,09.647.712/0001-71 - NEW CLEAN INDÚSTRIA E COMÉRCIO DE PRODUTOS DE HIGIENE E LIMPEZA EIRELI,MATERIAL DE CONSUMO,"68.865,00",4.720 CONTRATOS,"8.597.825.332,62"
0005/2020,,01/07/2020,29/09/2020,2,SEE - 22.0001,08.749.525/0001-36 - PREFEITURA MUNICIPAL DE TAPEROÁ,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0006/2020,19.000.026839.2018,01/07/2020,01/07/2021,12,CODATA - 19.0401,09.377.459/0001-83 - KAIRÓS SEGURANÇA LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE SEGURANÇA,"332.318,40",4.720 CONTRATOS,"8.597.825.332,62"
0007/2020,25.901.000006.2020,01/07/2020,01/07/2021,12,SES CDC 25.3401,07.797.967/0001-95 - NP CAPACITAÇÃO E SOLUÇÕES TECNOLÓGICAS LTDA,SERVIÇO ESPECIALIZADO,"8.975,00",4.720 CONTRATOS,"8.597.825.332,62"
0008/2020,,01/07/2020,29/09/2020,2,SEE - 22.0001,09.084.815/0001-70 - PREFEITURA MUNICIPAL DE PATOS,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0015/2020,19.000.007827.2018,03/07/2020,30/11/2020,4,SEDS - 26.0001,09.156.195/0001-38 - ALFAPRINT LOCAÇÕES LTDA - ME,"MÓVEIS, MÁQUINAS E EQUIPAMENTOS PARA ESCRITÓRIO","62.648,00",4.720 CONTRATOS,"8.597.825.332,62"
0017/2020,19.000.033787.2019,03/07/2020,31/12/2020,5,SEDS - 26.0001,05.672.519/0001-30 - PADARIA PONTES LTDA,MATERIAL DE CONSUMO,"255.601,00",4.720 CONTRATOS,"8.597.825.332,62"
0031/2020,30.000.419784.2020,02/07/2020,01/07/2021,12,SEAD - 19.0001,040.547.664-71 - ANTÔNIA MARIA NICOLAU,LOCAÇÃO DE BENS IMÓVEIS,"9.600,00",4.720 CONTRATOS,"8.597.825.332,62"
0044/2020,19.000.031212.2019,02/07/2020,31/12/2020,5,MFD- 25.0301,09.266.128/0001-76 - SOS GÁS LTDA,GÁS LIQUEFEITO DE PETRÓLEO - GLP,"42.450,00",4.720 CONTRATOS,"8.597.825.332,62"
0062/2020,,03/07/2020,01/10/2020,3,SEE - 22.0001,08.883.217/0001-07 - PREFEITURA MUNICIPAL DE SÃO JOSÉ DO SABUGI,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0064/2020,,03/07/2020,01/10/2020,3,SEE - 22.0001,08.873.226/0001-09 - PREFEITURA MUNICIPAL DE SÃO JOSÉ DOS CORDEIROS,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0066/2020,,03/07/2020,01/10/2020,3,SEE - 22.0001,08.882.524/0001-65 - PREFEITURA MUNICIPAL DE SANTA TEREZINHA,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0078/2020,,04/07/2020,05/07/2022,24,CAGEPA - 31.0601,01.334.407/0001-18 - CONSTRUTORA CAVASA VALAS E SANEAMENTO LTDA - ME,SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"3.370.922,02",4.720 CONTRATOS,"8.597.825.332,62"
0132/2020,31.206.03725.2020,03/07/2020,06/07/2021,12,CAGEPA - 31.0601,00.377.455/0001-20 - IDEXX BRASIL LABORATÓRIOS LTDA ,MATERIAL DE USO ESPECÍFICO,"218.700,00",4.720 CONTRATOS,"8.597.825.332,62"
0139/2020,31.206.005374.2020,03/07/2020,03/07/2021,12,CAGEPA - 31.0601,17.370.546/0001-37 - DIOXSAN ESPECIALIDADES QUÍMICAS LTDA - EPP,MATERIAL DE USO ESPECÍFICO,"205.293,13",4.720 CONTRATOS,"8.597.825.332,62"
0259/2020,25.218.2805584.2020,02/07/2020,31/12/2020,5,SES - 25.0001,49.601.107/0001-84 - FRESENIUS HEMOCARE BRASIL LTDA,MATERIAL DA ÁREA DE SAÚDE,"441.754,60",4.720 CONTRATOS,"8.597.825.332,62"
0261/2020,25.000.2204604.2020,03/07/2020,30/12/2020,5,SES - 25.0001,33.009.945/0002-04 - PRODUTOS ROCHE QUÍMICOS E FARMACEUTICOS S.A.,MEDICAMENTOS,"241.461,00",4.720 CONTRATOS,"8.597.825.332,62"
0264/2020,19.000.026839.2018,02/07/2020,03/07/2023,36,SES - 25.0001,09.377.459/0001-83 - KAIROS SEGURANÇAS LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE SEGURANÇA,"1.495.432,80",4.720 CONTRATOS,"8.597.825.332,62"
0281/2020,22.204.003485.2019,02/07/2020,31/12/2020,5,UEPB - 35.0401,24.845.457/0001-65 - ITACA EIRELI ,MATERIAL PERMANENTE,"5.218,80",4.720 CONTRATOS,"8.597.825.332,62"
0006/2020,,30/06/2020,28/09/2020,3,SEE - 22.0001,01.612.343/0001-70 - PREFEITURA MUNICIPAL DE SAPÉ,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0007/2020,,30/06/2020,29/09/2020,3,SEE - 22.0001,08.924.003/0001-23 - PREFEITURA MUNICIPAL DE CARRAPATEIRA,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0009/2020,,30/06/2020,28/09/2020,3,SEE - 22.0001,08.809.444/0001-84 - PREFEITURA MUNICIPAL DE GURINHÉM,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0011/2020,19.000.011577.2019,30/06/2020,30/06/2022,24,CCG - 09.0001,05.958.827/0001-26 - ECOFORTE - ARBORIZAÇÃO URBANA E PAISAGISMO LTDA,SERVIÇO DE LIMPEZA E CONSERVAÇÃO,"270.844,44",4.720 CONTRATOS,"8.597.825.332,62"
0012/2020,,30/06/2020,28/09/2020,3,SEE - 22.0001,08.787.012/0001-10 - PREFEITURA MUNICIPAL DE DUAS ESTRADAS,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0013/2020,,30/06/2020,28/09/2020,3,SEE - 22.0001,09.165.176/0001-78 - PREFEITURA MUNICIPAL DE ITAPOROROCA,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0014/2020,26.000.002365.2020,01/07/2020,02/07/2023,36,SEDS - 26.0001,07.469.269/0001-60 - VIASOFT SOLUÇÕES TECNOLÓGICAS LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"1.910.343,60",4.720 CONTRATOS,"8.597.825.332,62"
0014/2020,,30/06/2020,28/09/2020,3,SEE - 22.0001,08.740.102/0001-55 - PREFEITURA MUNICIPAL DE OLIVEDOS,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0016/2020,,30/06/2020,28/09/2020,3,SEE - 22.0001,01.612.351/0001-16 - PREFEITURA MUNICIPAL DE MARCAÇÃO,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0025/2020,31.201.005695.2019,01/07/2020,12/11/2021,16,DER - 31.0101,05.581.899/0001-05 - GC DO AMARAL SERTANIA,AQUISIÇÃO DE BENS MÓVEIS,"248.771,81",4.720 CONTRATOS,"8.597.825.332,62"
0030/2020,30.000.008587.2020,01/07/2020,30/06/2022,23,SEAD - 19.0001,12.990.849/0001-39 - RR PARTICIPAÇÕES E ADMINISTRAÇÃO LTDA.,LOCAÇÃO DE BENS IMÓVEIS,"316.800,00",4.720 CONTRATOS,"8.597.825.332,62"
0040/2020,,01/07/2020,29/09/2020,2,SEE - 22.0001,08.865.644/0001-54 - PREFEITURA MUNICIPAL DE CAAPORÃ,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0051/2020,31.202.001882.2019,01/07/2020,28/12/2020,5,SUPLAN - 31.0201,07.861.144/0001-81 - SE SERVIÇOS DE ENGENHARIA LTDA - ME,OBRAS,"18.973,11",4.720 CONTRATOS,"8.597.825.332,62"
0063/2020,,01/07/2020,29/09/2020,2,SEE - 22.0001,08.789.737/0001-47 - PREFEITURA MUNICIPAL DE SERRA DA RAIZ,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0065/2020,,01/07/2020,29/09/2020,2,SEE - 22.0001,08.924.581/0001-60 - PREFEITURA MUNICIPAL DE BAYEUX,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0242/2020,25.000.2904551.2020,01/07/2020,29/09/2020,2,SES - 25.0001,24.380.578/0001-89 - WHITE MARTINS GASES INDUSTRIAIS DO NORDESTE LTDA,AQUISIÇÃO DE GASES MEDICINAIS,"566.872,00",4.720 CONTRATOS,"8.597.825.332,62"
0243/2020,25.000.2003524.2020,01/07/2020,31/12/2020,5,SES - 25.0001,02.357.251/0016-30 - LIFEMED INDUSTRIAL DE EQUIPAMENTOS E ARTIGOS MÉDICOS E HOSPITALARES ,MATERIAL DA ÁREA DE SAÚDE,"364.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0244/2020,25.000.2003524.2020,01/07/2020,31/12/2020,5,SES - 25.0001,00.029.372/0002-21 - GE HEALTHCARE DO BRASIL COMERCIO E SERVIÇOS PARA EQUIPAMENTOS MEDICO HOSPITALARE,AQUISIÇÃO DE EQUIPAMENTOS HOSPITALARES,"140.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0245/2020,25.000.603559.2020,01/07/2020,31/12/2020,5,SES - 25.0001,33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS SA,MEDICAMENTOS,"28.762,92",4.720 CONTRATOS,"8.597.825.332,62"
0248/2020,27.000.001952.2020,01/07/2020,01/10/2020,3,SEDH - 27.0001,21.391.428/0001-82 - COROA COMÉRCIO E FRACIONAMENTO DE CEREAIS LTDA - EPP,GÊNEROS ALIMENTÍCIOS,"1.468.500,00",4.720 CONTRATOS,"8.597.825.332,62"
0002/2020,19.000.026839.2018,29/06/2020,01/07/2023,37,PROCON - 09.0301,09.377.459/0001-83 - KAIRÓS SEGURANÇA LTDA,VIGILÂNCIA DE BENS IMÓVEIS,"664.636,80",4.720 CONTRATOS,"8.597.825.332,62"
0002/2020,23.000.000003.2020,29/06/2020,29/12/2020,6,CBM - 23.0001,15.453.449/0001-82 - RESGATÉCNICA COMÉRCIO EQUIPAMENTOS DE RESGATE EIRELLI,MATERIAL DE CONSUMO,"115.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0004/2020,19.000.032611.2019,29/06/2020,31/12/2020,6,SEDS - 26.0001,03.977.181/0001-07 - PLATINA MINERAL LTDA,MATERIAL DE CONSUMO,"68.868,36",4.720 CONTRATOS,"8.597.825.332,62"
0010/2020,19.000.006039.2019,29/06/2020,31/12/2020,6,PM/PB - 15.0001,08.449.096/0001-81 - CANAPU COMÉRCIO DE DISTRIBUIÇÃO EIRELI,MATERIAL PERMANENTE,"73.600,00",4.720 CONTRATOS,"8.597.825.332,62"
0013/2020,25.000.1109617.2020,29/06/2020,29/01/2021,7,SES - 25.0001,40.980.914/0001-80 - FUNDAÇÃO JOSÉ LEITE DE SOUZA,SERVIÇO DE SAÚDE,"4.236.367,82",4.720 CONTRATOS,"8.597.825.332,62"
0017/2020,,30/06/2020,28/09/2020,3,SEE - 22.0001,01.612.511/0001-27 - PREFEITURA MUNICIPAL DE SANTO ANDRÉ,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0018/2020,,30/06/2020,28/09/2020,3,SEE - 22.0001,09.074.998/0001-43 - PREFEITURA MUNICIPAL DE SÃO SEBASTIÃO DO UMBUZEIRO,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0019/2020,,30/06/2020,28/09/2020,3,SEE - 22.0001,08.787.236/0001-21 - PREFEITURA MUNICIPAL DE SOLÂNEA,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0021/2020,,30/06/2020,28/09/2020,3,SEE - 22.0001,08.764.284/0001-02 - PREFEITURA MUNICIPAL DE SANTA HELENA,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0023/2020,,30/06/2020,28/09/2020,3,SEE - 22.0001,08.885.287/0001-96 - PREFEITURA MUNICIPAL DE CATINGUEIRA,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0026/2020,,30/06/2020,28/09/2020,3,SEE - 22.0001,01.612.690/0001-00 - PREFEITURA MUNICIPAL DE SÃO BENTINHO,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0027/2020,,29/06/2020,28/09/2020,3,SEE - 22.0001,08.767.154/0001-15 - PREFEITURA MUNICIPAL DE BREJO DO CRUZ,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0028/2020,,30/06/2020,28/09/2020,3,SEE - 22.0001,08.945.727/0001-53 - PREFEITURA MUNICIPAL DE PAULISTA,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0029/2020,19.000.026839.2018,29/06/2020,29/06/2023,36,SUDEMA - 34.0101,09.377.459/0001-83 - KAIROS SEGURANÇA LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE SEGURANÇA,"3.987.820,80",4.720 CONTRATOS,"8.597.825.332,62"
0030/2020,,30/06/2020,28/09/2020,3,SEE - 22.0001,08.920.126/0001-96 - PREFEITURA MUNICIPAL DE BELÉM DO BREJO DO CRUZ,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0031/2020,,30/06/2020,30/08/2021,14,CAGEPA - 31.0601,08.846.230/0001-88 - ASSOCIAÇÃO TÉCNICO CIENTÍFICA ERNESTO LUIS DE OLIVEIRA JUNIOR - ATECEL ,SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"101.771,33",4.720 CONTRATOS,"8.597.825.332,62"
0032/2020,,30/06/2020,30/08/2021,14,CAGEPA - 31.0601,08.846.230/0001-88 - ASSOCIAÇÃO TÉCNICO CIENTÍFICA ERNESTO LUIS DE OLIVEIRA JUNIOR - ATECEL ,SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"94.096,73",4.720 CONTRATOS,"8.597.825.332,62"
0034/2020,,30/06/2020,28/09/2020,3,SEE - 22.0001,01.612.771/0001-00 - PREFEITURA MUNICIPAL DE SERTÃOZINHO,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0041/2020,,30/06/2020,28/09/2020,3,SEE - 22.0001,08.786.626/0001-87 - PREFEITURA MUNICIPAL DE PILÕES,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0042/2020,,30/06/2020,28/09/2020,3,SEE - 22.0001,08.874.984/0001-41 - PREFEITURA MUNICIPAL DE CACIMBA DE AREIA,ALIENAÇÃO DE BENS,,4.720 CONTRATOS,"8.597.825.332,62"
0006/2020,20.000.015228.2020,24/06/2020,31/12/2020,6,SEFAZ - 20.0001,43.942.358/0001-46 - FUNDAÇÃO INSTITUTO DE PESQUISAS ECONÔMICAS-FIPE,SERVIÇO ESPECIALIZADO,"41.834,28",4.720 CONTRATOS,"8.597.825.332,62"
0007/2020,,23/06/2020,23/08/2022,26,PBGÁS - 34.0401,09.080.623/0001-96 - VIPETRO CONSTRUÇÕES E MONTAGENS INDUSTRIAIS LTDA,OUTROS EVENTOS,"2.572.855,33",4.720 CONTRATOS,"8.597.825.332,62"
0008/2020,,26/06/2020,25/06/2023,36,SEFAZ - 20.0001,05.250.796/0001-54 - NETWORK SECURE SEGURANÇA DA INFORMAÇÃO LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"82.040,00",4.720 CONTRATOS,"8.597.825.332,62"
0013/2020,26.000.017013.2020,22/06/2020,18/01/2021,7,SEDS - 26.0001,34.274.233/0001-02 - PETROBRAS DISTRIBUIDORA S.A.,MATERIAL DE CONSUMO,"802.720,00",4.720 CONTRATOS,"8.597.825.332,62"
0022/2020,22.000.113501.2020,25/06/2020,18/04/2021,10,SEE - 22.0001,02.421.421/0001-11 - TIM S/A,SERVIÇO POSTAL E TELEMÁTICO,"7.335.914,40",4.720 CONTRATOS,"8.597.825.332,62"
0023/2020,22.000.113523.2020,25/06/2020,18/04/2021,10,SEE - 22.0001,40.432.544/0001-47 - CLARO S/A,SERVIÇO POSTAL E TELEMÁTICO,"5.206.133,28",4.720 CONTRATOS,"8.597.825.332,62"
0024/2020,19.000.027174.2019R1,25/06/2020,31/12/2020,6,MFD- 25.0301,27.029.083/0001-06 - ODONTOMASTER COMÉRCIO DE PRODUTOS PARA SAÚDE LTDA,MATERIAL MÉDICO-HOSPITALAR,"5.918,40",4.720 CONTRATOS,"8.597.825.332,62"
0029/2020,30.000.415797.2020,22/06/2020,21/06/2022,24,SEAD - 19.0001,058.924.734-49 - LIGIA CUNHA,LOCAÇÃO DE BENS IMÓVEIS,"142.632,00",4.720 CONTRATOS,"8.597.825.332,62"
0050/2020,31.202.003320.2020,22/06/2020,21/10/2020,4,SUPLAN - 31.0201,14.977.470/0001-14 - MINDÊLO CONSTRUÇÕES E INCORPORAÇÕES LTDA EPP,OBRAS,"9.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0111/2020,,29/06/2020,30/07/2023,37,CAGEPA - 31.0601,08.846.230/0001-88 - ASSOCIAÇÃO TÉCNICO CIENTÍFICA ERNESTO LUIS DE OLIVEIRA JUNIOR - ATECEL ,SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"139.175,28",4.720 CONTRATOS,"8.597.825.332,62"
0120/2020,31.206.026816.2019,26/06/2020,24/10/2020,4,CAGEPA - 31.0601,"08.739.643/0001-63 - VCW VÁLVULAS - INDUSTRIA, COMERCIO E REPRESENTAÇÃO LTDA ",MÁQUINAS E EQUIPAMENTOS,"118.900,00",4.720 CONTRATOS,"8.597.825.332,62"
0121/2020,31.206.026816.2019,25/06/2020,21/02/2021,8,CAGEPA - 31.0601,26.133.037/0001-81 - LUPY BRASIL VÁLVULAS E EQUIPAMENTO EIRELI - EPP,MATERIAL DE USO ESPECÍFICO,"57.299,97",4.720 CONTRATOS,"8.597.825.332,62"
0235/2020,25.000.804533.2020,25/06/2020,25/12/2020,6,SES - 25.0001,33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS SA,MEDICAMENTOS,"338.045,40",4.720 CONTRATOS,"8.597.825.332,62"
0236/2020,25.000.2603524.2020,25/06/2020,25/12/2020,6,SES - 25.0001,60.318.797/0001-00 - ASTRAZENECA DO BRASIL LTDA,MEDICAMENTOS,"146.957,40",4.720 CONTRATOS,"8.597.825.332,62"
0237/2020,25.000.704559.2020R1,25/06/2020,22/12/2020,6,SES - 25.0001,24.525.869/0001-18 - CONTERMO CONSTRUÇÕES E SERVIÇOS LTDA,OUTROS SERVIÇOS ESPECIALIZADOS,"152.088,23",4.720 CONTRATOS,"8.597.825.332,62"
0238/2020,0000000000000000,29/06/2020,31/12/2020,6,SES - 25.0001,60.318.797/0001-00 - ASTRAZENECA DO BRASIL LTDA,MEDICAMENTOS,"955.990,00",4.720 CONTRATOS,"8.597.825.332,62"
0239/2020,25.000.1303581.2020,29/06/2020,26/12/2020,6,SES - 25.0001,06.081.203/0001-36 - HOSP LOG COMERCIO DE PRODUTOS HOSPITALARES LTDA,MEDICAMENTOS,"188.944,56",4.720 CONTRATOS,"8.597.825.332,62"
0241/2020,00.000.000000.0000,29/06/2020,31/12/2020,6,SES - 25.0001,11.226.885/0001-68 - TORRES VALPORTO COMÉRCIO E DISTRIBUIÇÕA DE PROD MÉDICOS LTDA,MEDICAMENTOS,"603.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0247/2020,27.000.001942.2020,26/06/2020,26/09/2020,3,SEDH - 27.0001,24.374.270/0001-20 - MB COMERCIO ATACADISTA E VAREJISTA LTDA,GÊNEROS ALIMENTÍCIOS,"1.468.500,00",4.720 CONTRATOS,"8.597.825.332,62"
0639/2020,22.204.005514.2019,24/06/2020,31/12/2020,6,UEPB - 35.0401,26.469.541/0001-57 - SUL COM. ATACADO E VAREJO LTDA EPP,MATERIAL DE CONSUMO,"2.600,85",4.720 CONTRATOS,"8.597.825.332,62"
0001/2020,19.901.075047.2020,18/06/2020,18/06/2020,0,FDRH - 49.0001,20.129.563/0001-91 - NP TREINAMENTOS E CURSOS LTDA-ME,SERVIÇO ESPECIALIZADO NA ÁREA ADMINISTRATIVA,"11.500,00",4.720 CONTRATOS,"8.597.825.332,62"
0002/2020,19.000.036153.2019,17/06/2020,31/12/2020,6,SERI - 08.0001,21.331.404/0001-38 - ORLEANS VIAGENS E TURISMO LTDA-ME,SERVIÇO DE DESLOCAMENTO,"77.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0008/2020,26.000.002003.2020R1,19/06/2020,04/06/2021,12,SEDS - 26.0001,02.688.100/0004-20 - AKIYAMA S.A. - INDUSTRIA E COMERCIO DE EQUIPAMENTOS ELETRÔNICOS E SISTEMAS,OUTROS MATERIAIS DE USO ESPECÍFICO,"408.000,00",4.720 CONTRATOS,"8.597.825.332,62"
0010/2020,19.000.001830.2019,18/06/2020,18/09/2020,3,FUNESBOM - 57.0001 ,02.228.279/0001-90 - TRG FITNESS LTDA,EQUIPAMENTOS,"180.600,00",4.720 CONTRATOS,"8.597.825.332,62"
0010/2020,26.000.012567.2019,18/06/2020,18/06/2021,12,SEDS - 26.0001,16.501.916/0001-65 - ELETROPECAS TI COMERCIAL - EIRELI,MATERIAL DE USO ESPECÍFICO,"1.806,00",4.720 CONTRATOS,"8.597.825.332,62"
0011/2020,26.000.012567.2019,18/06/2020,31/12/2020,6,SEDS - 26.0001,29.903.019/0001-20 - DOUGLAS BERNARDO AZEVEDO EIRELI,OUTROS MATERIAIS DE USO ESPECÍFICO,"35.901,00",4.720 CONTRATOS,"8.597.825.332,62"
0014/2020,26.201.024914.2020,18/06/2020,17/06/2021,12,DETRAN - 26.0101,11.572.593/0001-87 - NIVE - NÚCLEO DE ISPEÇÃO E VISTORIA VEICULAR LTDA,OUTROS SERVIÇOS ESPECIALIZADOS,,4.720 CONTRATOS,"8.597.825.332,62"
